id,valeur_CO,valeur_NO2,valeur_O3,valeur_PM10,valeur_PM25,hour,dayofweek,month,dayofyear,is_weekend,is_holiday
2023-08-04 06:00:00,0.165,25.4,21.4,18.7,10.1,6,4,8,216,0,0
2023-08-04 07:00:00,0.163,19.2,29.6,19.2,10.1,7,4,8,216,0,0
2023-08-04 08:00:00,0.171,18.4,30.6,19.6,9.4,8,4,8,216,0,0
2023-08-04 09:00:00,0.159,13.7,42.8,17.3,8.0,9,4,8,216,0,0
2023-08-04 10:00:00,0.16,13.3,53.8,14.9,7.0,10,4,8,216,0,0
2023-08-04 11:00:00,0.148,9.9,70.1,12.7,6.2,11,4,8,216,0,0
2023-08-04 12:00:00,0.176,15.2,68.7,10.0,6.0,12,4,8,216,0,0
2023-08-04 13:00:00,0.154,11.7,77.2,8.7,4.5,13,4,8,216,0,0
2023-08-04 14:00:00,0.143,7.2,84.2,9.3,4.4,14,4,8,216,0,0
2023-08-04 15:00:00,0.14,8.1,79.8,9.1,4.2,15,4,8,216,0,0
2023-08-04 16:00:00,0.15,10.7,74.2,8.3,4.5,16,4,8,216,0,0
2023-08-04 17:00:00,0.177,13.6,76.1,8.0,5.1,17,4,8,216,0,0
2023-08-04 18:00:00,0.156,11.0,68.6,11.6,7.2,18,4,8,216,0,0
2023-08-04 19:00:00,0.163,12.4,61.5,14.1,8.8,19,4,8,216,0,0
2023-08-04 20:00:00,0.169,14.2,56.2,14.3,9.1,20,4,8,216,0,0
2023-08-04 21:00:00,0.145,11.6,57.1,11.5,7.3,21,4,8,216,0,0
2023-08-04 22:00:00,0.136,10.9,56.6,8.6,5.6,22,4,8,216,0,0
2023-08-04 23:00:00,0.137,11.0,55.7,8.1,5.1,23,4,8,216,0,0
2023-08-05 00:00:00,0.147,16.0,44.8,8.7,5.4,0,5,8,217,1,0
2023-08-05 01:00:00,0.138,11.5,49.0,8.2,4.9,1,5,8,217,1,0
2023-08-05 02:00:00,0.127,9.0,49.3,7.4,4.5,2,5,8,217,1,0
2023-08-05 03:00:00,0.124,9.9,47.3,8.0,4.9,3,5,8,217,1,0
2023-08-05 04:00:00,0.126,9.8,47.8,8.6,4.7,4,5,8,217,1,0
2023-08-05 05:00:00,0.134,13.0,41.5,8.9,4.6,5,5,8,217,1,0
2023-08-05 06:00:00,0.159,13.5,39.2,9.4,5.3,6,5,8,217,1,0
2023-08-05 07:00:00,0.135,10.0,48.5,8.2,4.2,7,5,8,217,1,0
2023-08-05 08:00:00,0.126,8.3,55.1,11.6,6.1,8,5,8,217,1,0
2023-08-05 09:00:00,0.155,8.6,57.0,9.0,4.8,9,5,8,217,1,0
2023-08-05 10:00:00,0.143,10.3,53.7,11.9,6.8,10,5,8,217,1,0
2023-08-05 11:00:00,0.133,9.4,56.4,12.0,7.8,11,5,8,217,1,0
2023-08-05 12:00:00,0.144,8.5,59.5,13.1,7.6,12,5,8,217,1,0
2023-08-05 13:00:00,0.126,7.7,59.4,12.7,6.9,13,5,8,217,1,0
2023-08-05 14:00:00,0.127,8.5,56.9,6.9,3.4,14,5,8,217,1,0
2023-08-05 15:00:00,0.15,9.6,51.5,5.6,4.3,15,5,8,217,1,0
2023-08-05 16:00:00,0.136,10.4,48.2,5.4,3.9,16,5,8,217,1,0
2023-08-05 17:00:00,0.137,10.5,52.4,9.6,4.8,17,5,8,217,1,0
2023-08-05 18:00:00,0.122,7.8,61.9,20.6,6.1,18,5,8,217,1,0
2023-08-05 19:00:00,0.121,6.8,61.7,12.0,4.7,19,5,8,217,1,0
2023-08-05 20:00:00,0.121,7.2,61.4,8.2,4.1,20,5,8,217,1,0
2023-08-05 21:00:00,0.115,5.6,61.4,7.3,3.7,21,5,8,217,1,0
2023-08-05 22:00:00,0.115,5.6,55.2,5.5,3.2,22,5,8,217,1,0
2023-08-05 23:00:00,0.12,6.1,48.5,2.1,1.2,23,5,8,217,1,0
2023-08-06 00:00:00,0.118,5.6,51.7,2.5,1.3,0,6,8,218,1,0
2023-08-06 01:00:00,0.117,5.1,57.1,5.2,2.4,1,6,8,218,1,0
2023-08-06 02:00:00,0.124,5.8,58.7,6.6,3.4,2,6,8,218,1,0
2023-08-06 03:00:00,0.124,5.5,59.0,6.6,3.6,3,6,8,218,1,0
2023-08-06 04:00:00,0.124,5.4,57.9,6.4,3.8,4,6,8,218,1,0
2023-08-06 05:00:00,0.123,5.5,57.3,5.9,3.5,5,6,8,218,1,0
2023-08-06 06:00:00,0.122,5.3,57.5,5.4,3.1,6,6,8,218,1,0
2023-08-06 07:00:00,0.116,4.0,63.8,6.4,3.1,7,6,8,218,1,0
2023-08-06 08:00:00,0.112,3.5,66.5,6.9,3.6,8,6,8,218,1,0
2023-08-06 09:00:00,0.114,3.6,68.4,8.1,4.1,9,6,8,218,1,0
2023-08-06 10:00:00,0.116,3.7,69.5,7.3,3.6,10,6,8,218,1,0
2023-08-06 11:00:00,0.114,3.8,66.1,8.3,3.3,11,6,8,218,1,0
2023-08-06 12:00:00,0.115,4.4,67.8,9.8,3.9,12,6,8,218,1,0
2023-08-06 13:00:00,0.117,5.5,71.6,9.2,3.7,13,6,8,218,1,0
2023-08-06 14:00:00,0.121,6.6,75.4,12.1,3.9,14,6,8,218,1,0
2023-08-06 15:00:00,0.124,5.7,77.9,8.5,3.3,15,6,8,218,1,0
2023-08-06 16:00:00,0.129,6.6,73.4,8.5,3.1,16,6,8,218,1,0
2023-08-06 17:00:00,0.13,6.4,72.1,7.6,2.7,17,6,8,218,1,0
2023-08-06 18:00:00,0.132,7.0,70.9,6.7,2.7,18,6,8,218,1,0
2023-08-06 19:00:00,0.137,8.9,67.8,6.9,3.1,19,6,8,218,1,0
2023-08-06 20:00:00,0.139,9.8,66.5,5.3,2.8,20,6,8,218,1,0
2023-08-06 21:00:00,0.13,7.7,68.8,5.1,2.9,21,6,8,218,1,0
2023-08-06 22:00:00,0.137,12.4,60.4,6.1,3.3,22,6,8,218,1,0
2023-08-06 23:00:00,0.127,9.7,59.7,7.6,3.7,23,6,8,218,1,0
2023-08-07 00:00:00,0.117,6.7,58.5,9.3,4.4,0,0,8,219,0,0
2023-08-07 01:00:00,0.116,5.3,53.9,14.2,5.1,1,0,8,219,0,0
2023-08-07 02:00:00,0.116,5.6,50.7,7.8,3.9,2,0,8,219,0,0
2023-08-07 03:00:00,0.116,6.5,47.7,8.3,4.1,3,0,8,219,0,0
2023-08-07 04:00:00,0.125,11.0,40.6,9.6,4.7,4,0,8,219,0,0
2023-08-07 05:00:00,0.131,18.1,32.9,13.7,6.9,5,0,8,219,0,0
2023-08-07 06:00:00,0.143,18.8,32.8,17.7,10.3,6,0,8,219,0,0
2023-08-07 07:00:00,0.151,17.4,35.4,19.2,9.0,7,0,8,219,0,0
2023-08-07 08:00:00,0.158,13.1,42.4,15.8,7.6,8,0,8,219,0,0
2023-08-07 09:00:00,0.135,10.0,50.7,12.6,5.8,9,0,8,219,0,0
2023-08-07 10:00:00,0.133,6.1,61.1,10.6,5.1,10,0,8,219,0,0
2023-08-07 11:00:00,0.136,5.9,66.4,10.3,4.5,11,0,8,219,0,0
2023-08-07 12:00:00,0.137,6.2,69.3,12.8,5.0,12,0,8,219,0,0
2023-08-07 13:00:00,0.138,6.6,71.2,12.7,4.9,13,0,8,219,0,0
2023-08-07 14:00:00,0.14,7.1,68.8,15.8,5.2,14,0,8,219,0,0
2023-08-07 15:00:00,0.145,7.9,66.2,15.1,4.8,15,0,8,219,0,0
2023-08-07 16:00:00,0.15,10.7,65.0,14.0,4.5,16,0,8,219,0,0
2023-08-07 17:00:00,0.154,8.9,66.9,13.0,5.0,17,0,8,219,0,0
2023-08-07 18:00:00,0.156,9.2,64.3,13.7,5.7,18,0,8,219,0,0
2023-08-07 19:00:00,0.162,10.6,58.1,8.6,4.0,19,0,8,219,0,0
2023-08-07 20:00:00,0.163,12.3,56.1,8.4,4.4,20,0,8,219,0,0
2023-08-07 21:00:00,0.156,10.3,52.6,8.1,4.3,21,0,8,219,0,0
2023-08-07 22:00:00,0.152,10.0,52.7,7.8,3.7,22,0,8,219,0,0
2023-08-07 23:00:00,0.15,10.3,51.4,8.3,3.8,23,0,8,219,0,0
2023-08-08 00:00:00,0.149,10.5,50.2,7.3,4.2,0,1,8,220,0,0
2023-08-08 01:00:00,0.156,11.2,47.9,8.0,4.3,1,1,8,220,0,0
2023-08-08 02:00:00,0.144,9.8,50.2,7.7,4.1,2,1,8,220,0,0
2023-08-08 03:00:00,0.143,9.3,50.3,7.1,4.1,3,1,8,220,0,0
2023-08-08 04:00:00,0.148,14.1,45.1,9.2,4.6,4,1,8,220,0,0
2023-08-08 05:00:00,0.153,19.3,40.4,10.2,4.7,5,1,8,220,0,0
2023-08-08 06:00:00,0.156,18.7,38.6,13.1,4.9,6,1,8,220,0,0
2023-08-08 07:00:00,0.155,14.4,43.3,13.3,4.5,7,1,8,220,0,0
2023-08-08 08:00:00,0.223,10.7,54.0,12.5,4.7,8,1,8,220,0,0
2023-08-08 09:00:00,0.256,8.9,59.7,12.7,5.0,9,1,8,220,0,0
2023-08-08 10:00:00,0.148,7.1,64.8,11.2,4.7,10,1,8,220,0,0
2023-08-08 11:00:00,0.145,7.6,66.1,13.6,4.6,11,1,8,220,0,0
2023-08-08 12:00:00,0.141,6.7,69.9,14.6,4.6,12,1,8,220,0,0
2023-08-08 13:00:00,0.141,8.1,70.4,14.7,4.6,13,1,8,220,0,0
2023-08-08 14:00:00,0.144,7.8,70.7,15.7,4.5,14,1,8,220,0,0
2023-08-08 15:00:00,0.141,8.0,69.0,16.3,4.3,15,1,8,220,0,0
2023-08-08 16:00:00,0.15,9.0,66.8,13.8,4.0,16,1,8,220,0,0
2023-08-08 17:00:00,0.158,13.3,61.0,15.4,4.4,17,1,8,220,0,0
2023-08-08 18:00:00,0.171,21.6,50.4,13.182432015912475,6.5,18,1,8,220,0,0
2023-08-08 19:00:00,0.179,21.8,47.9,15.0,6.0,19,1,8,220,0,0
2023-08-08 20:00:00,0.175,25.0,41.8,13.4,4.7,20,1,8,220,0,0
2023-08-08 21:00:00,0.172,29.1,33.7,13.0,4.6,21,1,8,220,0,0
2023-08-08 22:00:00,0.148,12.6,48.1,11.0,4.4,22,1,8,220,0,0
2023-08-08 23:00:00,0.15,14.5,41.9,11.1,4.3,23,1,8,220,0,0
2023-08-09 00:00:00,0.144,12.8,41.8,11.6,4.3,0,2,8,221,0,0
2023-08-09 01:00:00,0.129,8.0,45.5,13.173219578066394,5.4,1,2,8,221,0,0
2023-08-09 02:00:00,0.117,5.2,47.6,7.5,3.4,2,2,8,221,0,0
2023-08-09 03:00:00,0.11,5.6,45.2,5.4,2.8,3,2,8,221,0,0
2023-08-09 04:00:00,0.109,8.5,41.9,5.9,2.7,4,2,8,221,0,0
2023-08-09 05:00:00,0.112,15.6,33.8,7.3,2.5,5,2,8,221,0,0
2023-08-09 06:00:00,0.112,15.7,29.9,7.4,2.6,6,2,8,221,0,0
2023-08-09 07:00:00,0.124,13.2,29.9,10.3,3.0,7,2,8,221,0,0
2023-08-09 08:00:00,0.115,12.0,31.9,11.7,3.0,8,2,8,221,0,0
2023-08-09 09:00:00,0.104,8.9,40.6,11.6,2.9,9,2,8,221,0,0
2023-08-09 10:00:00,0.107,7.9,47.7,11.0,3.3,10,2,8,221,0,0
2023-08-09 11:00:00,0.111,7.6,51.0,11.8,4.1,11,2,8,221,0,0
2023-08-09 12:00:00,0.11,7.3,58.9,15.697340437480923,5.1,12,2,8,221,0,0
2023-08-09 13:00:00,0.11,7.7,63.7,15.574440007006194,5.6,13,2,8,221,0,0
2023-08-09 14:00:00,0.115,8.8,60.8,15.0444094170027,6.3,14,2,8,221,0,0
2023-08-09 15:00:00,0.114,7.1,70.2,15.4842724555712,5.4,15,2,8,221,0,0
2023-08-09 16:00:00,0.118,8.1,71.0,15.761439875441347,5.7,16,2,8,221,0,0
2023-08-09 17:00:00,0.118,8.5,70.9,16.468183829830068,5.4,17,2,8,221,0,0
2023-08-09 18:00:00,0.134,11.8,66.1,16.23266964086459,5.7,18,2,8,221,0,0
2023-08-09 19:00:00,0.151,13.7,60.5,15.060971834303391,9.2,19,2,8,221,0,0
2023-08-09 20:00:00,0.249,32.9,39.6,18.1,10.2,20,2,8,221,0,0
2023-08-09 21:00:00,0.278,44.0,28.2,22.7,12.1,21,2,8,221,0,0
2023-08-09 22:00:00,0.352,58.5,12.1,19.0,11.7,22,2,8,221,0,0
2023-08-09 23:00:00,0.383,70.7,0.4,19.5,11.5,23,2,8,221,0,0
2023-08-10 00:00:00,0.308,65.2,1.1,25.33688551526239,13.3,0,3,8,222,0,0
2023-08-10 01:00:00,0.297,63.7,0.4,19.1,10.2,1,3,8,222,0,0
2023-08-10 02:00:00,0.249,50.9,4.5,16.2,8.6,2,3,8,222,0,0
2023-08-10 03:00:00,0.194,37.8,13.0,13.5,7.2,3,3,8,222,0,0
2023-08-10 04:00:00,0.192,38.0,12.8,13.2,6.8,4,3,8,222,0,0
2023-08-10 05:00:00,0.191,36.3,20.0,14.9,6.6,5,3,8,222,0,0
2023-08-10 06:00:00,0.175,23.7,38.2,11.4,5.6,6,3,8,222,0,0
2023-08-10 07:00:00,0.194,28.0,39.2,16.7,6.4,7,3,8,222,0,0
2023-08-10 08:00:00,0.178,22.2,50.5,18.7,6.6,8,3,8,222,0,0
2023-08-10 09:00:00,0.152,13.1,62.4,17.5,6.2,9,3,8,222,0,0
2023-08-10 10:00:00,0.13,8.7,66.0,13.7,6.0,10,3,8,222,0,0
2023-08-10 11:00:00,0.12,5.7,71.5,12.7,5.3,11,3,8,222,0,0
2023-08-10 12:00:00,0.129,7.1,77.7,16.1,5.5,12,3,8,222,0,0
2023-08-10 13:00:00,0.134,7.9,77.5,17.22007250441683,6.1,13,3,8,222,0,0
2023-08-10 14:00:00,0.132,9.0,82.4,16.38002040400846,5.9,14,3,8,222,0,0
2023-08-10 15:00:00,0.128,8.4,85.6,17.576862643990683,5.7,15,3,8,222,0,0
2023-08-10 16:00:00,0.139,9.0,85.7,18.361614070545205,7.2,16,3,8,222,0,0
2023-08-10 17:00:00,0.146,10.7,82.7,18.638527263308497,10.0,17,3,8,222,0,0
2023-08-10 18:00:00,0.171,18.8,71.9,17.746404372517706,8.5,18,3,8,222,0,0
2023-08-10 19:00:00,0.212,43.3,46.1,13.554419695377367,9.5,19,3,8,222,0,0
2023-08-10 20:00:00,0.226,25.7,54.8,19.9,10.9,20,3,8,222,0,0
2023-08-10 21:00:00,0.27,49.9,28.9,20.2,10.3,21,3,8,222,0,0
2023-08-10 22:00:00,0.312,76.6,4.7,20.8,10.2,22,3,8,222,0,0
2023-08-10 23:00:00,0.301,76.0,3.0,19.8,9.4,23,3,8,222,0,0
2023-08-11 00:00:00,0.289,64.5,6.3,17.2,8.6,0,4,8,223,0,0
2023-08-11 01:00:00,0.213,37.1,27.0,18.9,8.2,1,4,8,223,0,0
2023-08-11 02:00:00,0.189,29.8,30.1,14.6,7.5,2,4,8,223,0,0
2023-08-11 03:00:00,0.19,38.7,18.8,14.5,7.5,3,4,8,223,0,0
2023-08-11 04:00:00,0.21,51.8,4.7,19.6,9.2,4,4,8,223,0,0
2023-08-11 05:00:00,0.23,49.5,3.3,22.7,9.6,5,4,8,223,0,0
2023-08-11 06:00:00,0.259,48.2,7.8,29.0,10.4,6,4,8,223,0,0
2023-08-11 07:00:00,0.148,19.4,41.2,21.5,7.9,7,4,8,223,0,0
2023-08-11 08:00:00,0.14,13.9,54.5,20.9,8.6,8,4,8,223,0,0
2023-08-11 09:00:00,0.141,13.2,70.4,21.2,8.7,9,4,8,223,0,0
2023-08-11 10:00:00,0.137,11.2,85.9,22.9,8.6,10,4,8,223,0,0
2023-08-11 11:00:00,0.124,9.3,83.8,22.6,8.4,11,4,8,223,0,0
2023-08-11 12:00:00,0.122,10.0,77.3,19.9,8.0,12,4,8,223,0,0
2023-08-11 13:00:00,0.127,10.6,70.2,22.6,8.3,13,4,8,223,0,0
2023-08-11 14:00:00,0.13,11.3,59.4,27.9,9.5,14,4,8,223,0,0
2023-08-11 15:00:00,0.142,11.3,55.9,22.5,7.6,15,4,8,223,0,0
2023-08-11 16:00:00,0.151,15.3,44.6,12.4,6.1,16,4,8,223,0,0
2023-08-11 17:00:00,0.161,18.0,38.8,7.6,5.5,17,4,8,223,0,0
2023-08-11 18:00:00,0.1528557307921006,21.0,26.6,13.7,10.8,18,4,8,223,0,0
2023-08-11 19:00:00,0.3008675236013985,29.8,15.3,13.8,10.6,19,4,8,223,0,0
2023-08-11 20:00:00,0.2638747814824065,25.3,18.0,10.5,7.6,20,4,8,223,0,0
2023-08-11 21:00:00,0.2584467483503338,22.1,19.1,9.1,6.4,21,4,8,223,0,0
2023-08-11 22:00:00,0.1916972857474114,14.2,30.1,7.7,4.8,22,4,8,223,0,0
2023-08-11 23:00:00,0.2719214817543568,16.1,22.2,7.6,4.9,23,4,8,223,0,0
2023-08-12 00:00:00,0.2619626052754434,14.8,18.3,8.0,5.1,0,5,8,224,1,0
2023-08-12 01:00:00,0.254586366538282,10.5,20.9,8.0,5.0,1,5,8,224,1,0
2023-08-12 02:00:00,0.2018979289309747,8.6,24.4,5.0,3.1,2,5,8,224,1,0
2023-08-12 03:00:00,0.1978245728408483,10.8,19.3,2.9,1.9,3,5,8,224,1,0
2023-08-12 04:00:00,0.1985073085461152,10.9,18.3,2.5,1.4,4,5,8,224,1,0
2023-08-12 05:00:00,0.2016425805484185,11.1,19.9,3.4,1.4,5,5,8,224,1,0
2023-08-12 06:00:00,0.2005582101580909,10.5,23.3,3.6,1.4,6,5,8,224,1,0
2023-08-12 07:00:00,0.2800151219336219,8.6,34.8,3.6,1.5,7,5,8,224,1,0
2023-08-12 08:00:00,0.1838269965075053,8.8,47.0,5.8,3.0,8,5,8,224,1,0
2023-08-12 09:00:00,0.1858124981230035,10.2,49.2,7.3,3.6,9,5,8,224,1,0
2023-08-12 10:00:00,0.1797814708921096,7.1,54.0,6.2,3.3,10,5,8,224,1,0
2023-08-12 11:00:00,0.1555582396403463,5.2,61.2,5.3,3.0,11,5,8,224,1,0
2023-08-12 12:00:00,0.1542916406997682,6.6,62.9,5.5,2.8,12,5,8,224,1,0
2023-08-12 13:00:00,0.1478385560172135,5.9,68.4,8.4,3.5,13,5,8,224,1,0
2023-08-12 14:00:00,0.1483408352244021,7.4,70.0,10.6,4.3,14,5,8,224,1,0
2023-08-12 15:00:00,0.1450960118165111,8.1,76.0,10.5,4.8,15,5,8,224,1,0
2023-08-12 16:00:00,0.145857349682167,9.6,75.6,12.0,4.8,16,5,8,224,1,0
2023-08-12 17:00:00,0.1712668415501517,13.3,66.3,13.2,5.2,17,5,8,224,1,0
2023-08-12 18:00:00,0.1949202399014532,13.2,64.7,14.4,5.8,18,5,8,224,1,0
2023-08-12 19:00:00,0.2723603095238094,22.4,53.9,12.3,6.2,19,5,8,224,1,0
2023-08-12 20:00:00,0.2234414221334221,27.8,45.5,11.3,6.3,20,5,8,224,1,0
2023-08-12 21:00:00,0.2103075540015539,24.5,44.1,10.9,6.0,21,5,8,224,1,0
2023-08-12 22:00:00,0.2181359895937395,21.0,44.1,12.9,7.7,22,5,8,224,1,0
2023-08-12 23:00:00,0.2617806037851037,17.4,49.6,12.5,7.4,23,5,8,224,1,0
2023-08-13 00:00:00,0.2333236867938257,10.5,55.1,11.8,6.0,0,6,8,225,1,0
2023-08-13 01:00:00,0.2320303243768309,8.3,54.4,11.6,6.2,1,6,8,225,1,0
2023-08-13 02:00:00,0.2330728839006404,7.4,53.8,11.4,6.2,2,6,8,225,1,0
2023-08-13 03:00:00,0.2204470487012987,8.0,48.4,11.6,6.1,3,6,8,225,1,0
2023-08-13 04:00:00,0.1885188272005772,8.2,47.1,11.9,6.3,4,6,8,225,1,0
2023-08-13 05:00:00,0.1861509693362193,8.7,45.6,11.8,6.4,5,6,8,225,1,0
2023-08-13 06:00:00,0.1930654119769119,8.9,45.0,11.9,6.4,6,6,8,225,1,0
2023-08-13 07:00:00,0.1761162139085254,7.1,48.0,10.6,5.6,7,6,8,225,1,0
2023-08-13 08:00:00,0.2034535322079806,7.1,53.4,10.8,5.6,8,6,8,225,1,0
2023-08-13 09:00:00,0.1705576652230011,5.4,59.2,9.0,4.2,9,6,8,225,1,0
2023-08-13 10:00:00,0.1563551736880302,5.6,61.9,9.4,4.6,10,6,8,225,1,0
2023-08-13 11:00:00,0.1464100295617848,5.2,67.3,10.1,5.8,11,6,8,225,1,0
2023-08-13 12:00:00,0.1453461708533255,5.2,71.3,12.5,5.9,12,6,8,225,1,0
2023-08-13 13:00:00,0.1418205589327842,5.4,73.0,12.2,5.8,13,6,8,225,1,0
2023-08-13 14:00:00,0.1418352108960256,5.9,74.5,12.1,5.0,14,6,8,225,1,0
2023-08-13 15:00:00,0.141606140193199,6.0,74.1,11.4,4.6,15,6,8,225,1,0
2023-08-13 16:00:00,0.1456492868967088,8.1,71.9,14.6,5.9,16,6,8,225,1,0
2023-08-13 17:00:00,0.1683947431710389,10.6,70.5,15.0,6.9,17,6,8,225,1,0
2023-08-13 18:00:00,0.1854355108701449,11.1,69.3,16.4,6.9,18,6,8,225,1,0
2023-08-13 19:00:00,0.2419758853955558,18.2,59.8,19.2,8.6,19,6,8,225,1,0
2023-08-13 20:00:00,0.2652431117216116,24.9,48.4,19.9,13.6,20,6,8,225,1,0
2023-08-13 21:00:00,0.1786246897937804,37.1,32.1,19.9,9.8,21,6,8,225,1,0
2023-08-13 22:00:00,0.3315581666666666,58.9,11.8,17.5,9.7,22,6,8,225,1,0
2023-08-13 23:00:00,0.4577697968975468,59.5,6.0,16.7,10.9,23,6,8,225,1,0
2023-08-14 00:00:00,0.263900025946276,42.8,15.5,15.3,9.7,0,0,8,226,0,0
2023-08-14 01:00:00,0.2382089329890477,30.8,21.4,17.3,9.5,1,0,8,226,0,0
2023-08-14 02:00:00,0.2050920641327463,24.8,25.3,13.2,8.3,2,0,8,226,0,0
2023-08-14 03:00:00,0.1914903374677693,26.0,25.7,12.6,7.3,3,0,8,226,0,0
2023-08-14 04:00:00,0.1943241302512795,25.8,28.8,13.9,7.0,4,0,8,226,0,0
2023-08-14 05:00:00,0.2299746940454616,35.6,19.3,13.9,7.2,5,0,8,226,0,0
2023-08-14 06:00:00,0.228157756762525,36.7,18.7,16.7,7.7,6,0,8,226,0,0
2023-08-14 07:00:00,0.1605286363644699,24.6,36.3,15.8,7.6,7,0,8,226,0,0
2023-08-14 08:00:00,0.1944547247792498,19.7,42.3,19.1,8.7,8,0,8,226,0,0
2023-08-14 09:00:00,0.1759304109456197,16.6,48.0,17.5,7.7,9,0,8,226,0,0
2023-08-14 10:00:00,0.1817449877348251,12.6,57.0,17.4,8.4,10,0,8,226,0,0
2023-08-14 11:00:00,0.1637434374721255,10.2,73.8,18.2,8.6,11,0,8,226,0,0
2023-08-14 12:00:00,0.1590893583015177,9.6,75.0,16.2,7.8,12,0,8,226,0,0
2023-08-14 13:00:00,0.1581837153289032,8.5,73.0,20.4,8.2,13,0,8,226,0,0
2023-08-14 14:00:00,0.1628668123562841,9.7,69.7,19.0,8.3,14,0,8,226,0,0
2023-08-14 15:00:00,0.1702555620841315,12.4,63.5,19.9,8.5,15,0,8,226,0,0
2023-08-14 16:00:00,0.1792283369504202,16.3,57.7,13.3,7.0,16,0,8,226,0,0
2023-08-14 17:00:00,0.2384745168043695,14.8,58.3,11.2,5.9,17,0,8,226,0,0
2023-08-14 18:00:00,0.2351633571428571,18.7,54.1,10.7,6.6,18,0,8,226,0,0
2023-08-14 19:00:00,0.2287934741084585,19.2,54.9,10.4,6.4,19,0,8,226,0,0
2023-08-14 20:00:00,0.2483230085470086,17.3,51.5,10.4,5.7,20,0,8,226,0,0
2023-08-14 21:00:00,0.2065734285714286,17.6,37.5,10.6,6.8,21,0,8,226,0,0
2023-08-14 22:00:00,0.1867242153679654,14.2,34.6,10.0,5.4,22,0,8,226,0,0
2023-08-14 23:00:00,0.1947251558441558,17.7,27.9,9.2,5.6,23,0,8,226,0,0
2023-08-15 00:00:00,0.1710401001095813,10.1,41.7,10.0,5.6,0,1,8,227,0,1
2023-08-15 01:00:00,0.1523898773555685,6.4,49.8,11.5,5.8,1,1,8,227,0,1
2023-08-15 02:00:00,0.1535263634143634,6.9,48.2,11.0,5.8,2,1,8,227,0,1
2023-08-15 03:00:00,0.1693865288600289,7.6,45.7,10.1,5.7,3,1,8,227,0,1
2023-08-15 04:00:00,0.1790007431457432,7.2,45.3,10.8,5.7,4,1,8,227,0,1
2023-08-15 05:00:00,0.1685016930269367,9.8,40.9,10.4,5.6,5,1,8,227,0,1
2023-08-15 06:00:00,0.1648256842686593,10.3,39.1,10.4,5.7,6,1,8,227,0,1
2023-08-15 07:00:00,0.237619663826189,8.0,42.4,9.7,5.8,7,1,8,227,0,1
2023-08-15 08:00:00,0.2313886496268973,7.2,48.1,10.0,5.9,8,1,8,227,0,1
2023-08-15 09:00:00,0.1901236321976868,6.1,55.6,9.2,5.6,9,1,8,227,0,1
2023-08-15 10:00:00,0.170325520177152,5.9,58.6,10.2,5.7,10,1,8,227,0,1
2023-08-15 11:00:00,0.167932859501965,6.5,57.8,8.8,4.9,11,1,8,227,0,1
2023-08-15 12:00:00,0.1679791353945177,6.7,57.4,10.3,4.5,12,1,8,227,0,1
2023-08-15 13:00:00,0.1689743617598537,5.1,60.4,9.2,4.1,13,1,8,227,0,1
2023-08-15 14:00:00,0.1685645213310475,6.4,57.3,14.95949202819179,4.4,14,1,8,227,0,1
2023-08-15 15:00:00,0.1693932665217585,7.2,60.4,15.322893983536517,4.0,15,1,8,227,0,1
2023-08-15 16:00:00,0.1642324465114503,8.0,64.2,15.604494036684446,3.9,16,1,8,227,0,1
2023-08-15 17:00:00,0.1708395262016489,7.1,66.8,15.64693448193932,3.9,17,1,8,227,0,1
2023-08-15 18:00:00,0.1774774439996801,7.6,65.8,16.249024566987615,4.5,18,1,8,227,0,1
2023-08-15 19:00:00,0.1824988285164254,9.5,62.4,15.77859031136315,4.0,19,1,8,227,0,1
2023-08-15 20:00:00,0.1780746034120724,12.3,62.7,8.7,4.6,20,1,8,227,0,1
2023-08-15 21:00:00,0.1788652147704078,17.6,56.6,11.0,6.4,21,1,8,227,0,1
2023-08-15 22:00:00,0.1612675611416669,12.2,55.5,11.1,6.0,22,1,8,227,0,1
2023-08-15 23:00:00,0.2031287335067397,10.8,52.6,10.0,5.1,23,1,8,227,0,1
2023-08-16 00:00:00,0.1590068844314666,7.4,55.6,9.1,4.6,0,2,8,228,0,0
2023-08-16 01:00:00,0.1585009909445017,6.6,53.2,10.7,4.8,1,2,8,228,0,0
2023-08-16 02:00:00,0.1545635997370979,5.6,56.5,8.1,3.6,2,2,8,228,0,0
2023-08-16 03:00:00,0.1673033037246964,7.9,55.0,7.8,3.8,3,2,8,228,0,0
2023-08-16 04:00:00,0.1590876876471523,13.4,48.6,7.7,3.6,4,2,8,228,0,0
2023-08-16 05:00:00,0.1959698581673518,19.6,40.7,9.1,4.0,5,2,8,228,0,0
2023-08-16 06:00:00,0.1920407953797705,21.0,38.4,17.3,5.7,6,2,8,228,0,0
2023-08-16 07:00:00,0.1965421002778659,20.1,38.3,23.5,7.6,7,2,8,228,0,0
2023-08-16 08:00:00,0.2321537600934132,19.4,42.7,22.9,7.5,8,2,8,228,0,0
2023-08-16 09:00:00,0.211468166362789,19.0,47.5,19.6,6.9,9,2,8,228,0,0
2023-08-16 10:00:00,0.1883383582050886,18.8,54.8,15.6,5.9,10,2,8,228,0,0
2023-08-16 11:00:00,0.1575000420067719,10.3,66.1,13.6,4.8,11,2,8,228,0,0
